url,type
https://www.oxycontin.legalview.info/,legitimate
https://www.healthgrades.com/provider/heidi-rivard-yybqh/,legitimate
https://www.saharamovie.com/steve_zahn.html,legitimate
https://www.soccerbythenumbers.com/2011/02/point-value-of-goals-in-soccer-big.html,legitimate
https://www.vs.lyricsindia.net/,legitimate
http://91.239.25.131:6892,phishing
https://www.videojug.com/tag/william-shatner,legitimate
https://www.criticalcrushes.blogspot.com/2008_09_01_archive.html,legitimate
https://www.raidershistory.net/index.php?name=News&file=article&sid=48&theme=Printer,legitimate
https://www.amazon.com/Infinity-Reference-1000-watt-High-Performance-Subwoofer/dp/B002GHBUFY,legitimate
https://www.hotmovies.com/director/42/John-Stagliano/,legitimate
http://three.dmslcfwq.biz/16ea7b414h\nwww.lavoro24.it/offerte_lavoro.php?azienda=Amazon,phishing
http://omac.in/register/config/appid/dir/7370a/dir/col.php?cmd=_account-details&amp;dispatch=affffc4d2b67605713b4b446431b85981450d769&amp;session=08622dc4f79ae6f00e96d7721189e1fa,phishing
https://heckys.com/,legitimate
http://vinayakaprojects.com/yahh/Yahoo!/updateY!.html,phishing
https://www.cyndislist.com/us/nj/,legitimate
https://www.tvguide.com/celebrities/jessica-harp/244445,legitimate
https://www.reedandthomas.com/,legitimate
http://savingfaithchurch.org/wp-content/plugins/update/index.php?userid=abuse@maritime-partner.com,phishing
https://www.countyzipcodemaps.com/,legitimate
https://www.en.wikipedia.org/wiki/Fox_Sports_Net,legitimate
http://sthelenaland.com/man/docx/,phishing
https://www.indeed.com/cmp/Mccarthy-Building-Companies,legitimate
https://www.mapquest.com/maps?address=13429+Boyette+Rd&city=Riverview&state=FL&zipcode=33569,legitimate
https://www.archive.org/stream/thetorontonian00unknuoft/thetorontonian00unknuoft_djvu.txt,legitimate
https://www.transworldnews.com/983106/c1/ace-aviation-holdings-inc-company-profile-and-swot-analysis-new-company-profile,legitimate
https://www.andysautosport.com/body_kits.html,legitimate
https://www.mtlurb.com/forums/showthread.php/1964-Slap-Shot-le-film,legitimate
https://www.mp3bear.com/?q=muzik+qytetare,legitimate
https://www.sports.espn.go.com/nhl/news/story?id=6713393,legitimate
https://www.listsearches.rootsweb.com/th/read/TETLEY/2001-10/1004202896,legitimate
https://www.ehow.com/how_4452908_install-stereo-ford-f-series.html,legitimate
http://aqelymlo.ltxytbqnccoawnjxcdy.ml:20698/entertain/halt-sensible-35119251,phishing
https://www.en.wikipedia.org/wiki/Ocean_(passenger_train),legitimate
https://www.en.wikipedia.org/wiki/Category:American_musical_comedy_films,legitimate
http://142.147.88.8/wellsfagonewx,phishing
https://www.washingtonpost.com/blogs/celebritology/post/betty-white-asked-to-marine-corps-ball-justin-timberlake-accepts-his-invitation-video/2011/07/18/gIQAOeEbLI_blog.html,legitimate
https://www.aoltv.com/2010/09/17/jared-leto-chelsea-handler-spanking-mullets/,legitimate
https://www.myspace.com/23015037,legitimate
http://s70.n57.n84.n66.static.myhostcenter.com/home.jsf/SF6LHBTI/D7B4Z8MZ/,phishing
https://www.marvel.com/comic_books/issue/29613/iron_man_i_am_iron_man_2010_1,legitimate
https://www.perfectpeople.net/celebrity-star/1954/billie-joe-armstrong.htm,legitimate
http://www.hitmanjazz.com/cache/hero/us-mg5.mail.yahoo.com/pass.php,phishing
https://www.baseball-almanac.com/teamstats/schedule.php?y=1976&t=MON,legitimate
https://www.veromi.com/Larry-Kirkland.aspx,legitimate
https://www.equatormusic.ca/,legitimate
https://www.flickr.com/photos/hdeeks/2246989892/,legitimate
https://www.trendland.net/shattered-art-by-brock-davis/,legitimate
https://www.lists.bostonradio.org/bri/v04/msg03608.html,legitimate
https://www.dnb.alacrastore.com/storecontent/dnb2/499269058,legitimate
http://aubaine-conso.fr/tk/t/2/4137686133cab/21879e71b/41820b29/87868d40e/,phishing
https://www.camgenpa.com/military/ewm/ewmp14.html,legitimate
https://www.montrealfutures.com/,legitimate
http://www.tcwrcgeneralcontractors.com/includes/caches/order/DHL%20AUTO/,phishing
https://www.orchimedia.ca/en/our-reputation/,legitimate
https://www.movies.nytimes.com/movie/237109/The-Caveman-s-Valentine/overview,legitimate
https://www.icelebz.com/celebs2/gidget_gein/,legitimate
https://www.rwmilitarybooks.com/home/list66chris.html,legitimate
https://www.betweenthecovers.com/btc/item/45695/,legitimate
https://www.rightmove.co.uk/developer/branch/Persimmon-Homes/Broad-Sands-64820.html,legitimate
https://www.red-bra.tripod.com/nomoney.html,legitimate
http://www.koracell.by/system/logs/pm.dll,phishing
http://store.zoovet.ru/modules/comment/index1.html?cmd,phishing
https://www.crchuq.ulaval.ca/en/research/researchers/4916,legitimate
https://www.netglimse.com/celebs/pages/phyllis_diller/index.shtml,legitimate
http://teamfactory.co.za/Alert/dropbox/dropbox/dropbox/index.php,phishing
http://thjacobsen.no/layouts/plugins/?&amp;email=abuse@dboutdoor.com,phishing
https://www.baseball-almanac.com/players/player.php?p=wardch02,legitimate
https://www.dothegreenthing.com/,legitimate
https://www.ilike.com/artist/Empire+Isis,legitimate
http://tizaadoze.net/82cud,phishing
https://www.baseballwrappers.com/gallery.php,legitimate
https://www.jburroughs.org/,legitimate
https://www.en.wiktionary.org/wiki/pony_up,legitimate
https://www.tidyco.co.uk/store/tangye/pumps/tangye_hydrapak_pumps.asp,legitimate
https://sites.google.com/site/recoveryhelpcentre23032018/,phishing
https://www.wn.com/World_War_II_Nazi_Newsreel__Eastern_Front,legitimate
https://www.christianpost.com/news/conservative-hollywood-celebs-endorse-perry-bachmann-and-paul-62226/,legitimate
http://0s.nrxwo2lo.ozvs4y3pnu.cmla.ru/?act=login,phishing
http://bbmlounge.com/dropfile/foundation/ce3e83ada98b58be18b9562e26b0a188/phone.php,phishing
https://www.manta.com/c/mmj32mq/st-paul-s-episcopal-day-school,legitimate
https://www.matthewleavy.wordpress.com/,legitimate
https://www.maps.thefullwiki.org/Iqaluit,legitimate
https://www.montrealkiosk.com/montreal-tour/Montreal-Tower.php,legitimate
https://www.creditcardterminal.com/,legitimate
https://www.embassyofafghanistan.org/ANewFoundationforAfghanistan.html,legitimate
https://www.pwhf.org/halloffamers/bios/stevens_patterson.asp,legitimate
http://xn--80atlaje.xn--p1ai/wp-content/uploads/2013/order/Purchases.htm,phishing
https://www.ghco.us/js/mage/adminhtml/product/procediurs/error/SSL/,phishing
https://www.scotch-whisky.org.uk/swa/224.html,legitimate
https://www.evri.com/organization/cbmt-0x1305db,legitimate
http://baseinmail.is-a-geek.net/,phishing
https://www.jewornotjew.com/profile.jsp?ID=169,legitimate
https://www.scoreboard.12dt.com/scoreboard/khsaa/kyfb10/32562,legitimate
https://www.au.alibaba.com/products/carbon-black-liquid.html,legitimate
http://triviumservices.com/Securedocument.file,phishing
https://www.facebook.com/sandra.sykes1,legitimate
http://mail.dingret.xyz/?sel=419,phishing
https://www.celebritynetworth.com/richest-celebrities/actors/steven-soderbergh-net-worth/,legitimate
https://www.genforum.genealogy.com/girard/,legitimate
https://www.akiba-online.com/forum/tags.php?tag=pink+seisyun+woman+school,legitimate
https://www.uvm.edu/~sgutman/poetry.html,legitimate
https://www.search.espn.go.com/espen/,legitimate
http://6i3cb6owitcouepv.micropaysearch.com/1Nswsiv,phishing
https://www.sports.espn.go.com/mlb/columns/story?columnist=bryant_howard&id=4231138,legitimate
http://semais.militarypopupweddings.com/before.asmx?beyond=0st&hit=8eMwVsD&cover=NQ3&develop=ixPRg2oz4&same=E6-1XYRozp&private=bucTJ3oY&result=a0Kcq&factor=eVh,phishing
http://omniloansolutions.com.au/wp-content/plugins/ubh/Account/Account/66b59dea99800d5d17325495965a0ef8/websc-login.php,phishing
https://www.movieeye.com/celebrity_addresses/start-letter/j.html,legitimate
https://www.bleacherreport.com/articles/394528-edmonton-oilers-annouce-the-oklahoma-city-barons-as-new-ahl-affiliate,legitimate
https://www.duckduckgo.com/1/c/20th-century_Roman_Catholic_bishops,legitimate
https://www.amazon.com/Frankenstein-Universal-Studios-Classic-Collection/dp/B00000JMOF,legitimate
https://www.livedoor.biz,legitimate
https://www.vancouversun.com/news/What+will+take+beat+Harper+Thomas+Mulcair+ideas/5544941/story.html,legitimate
https://www.tv.com/people/kat-foster/photos/,legitimate
http://www.mountdigit.net/site/alibaba/index.php?email=abuse@com.com,phishing
http://realhelpsout.com/wp-admin/user/mailbox/index.php,phishing
http://randomactsofjake.com/Blackboard-Login.htm,phishing
https://www.sharetv.org/shows/the_new_worst_witch_uk,legitimate
https://www.interceder.net/topic/bartley,legitimate
https://www.facebook.com/pages/AQUIN-DEVELOPMENT-FOUNDATION/134228414467?sk=wall,legitimate
https://www.mylife.com/c-714542188,legitimate
https://www.imdb.com/name/nm0479010/bio,legitimate
https://www.polandbymail.com/,legitimate
https://www.bloody-disgusting.com/review/5278,legitimate
https://www.americanstair.com/products.asp,legitimate
https://www.intervaltimingcanada.com/events/jenna_wills_aug13_14.htm,legitimate
http://somethingnice.hc0.me/Miner/CPUMiner.files,phishing
https://www.mlssoccernews.com/toronto-fc-news/joao-plata-toronto-fc-will-face-real-esteli-f-c-at-bmo-field-on-july-27/,legitimate
https://www.metrolyrics.com/519-lyrics-matt-wertz.html,legitimate
https://www.elissaslanger.com/,legitimate
https://www.parl.gc.ca/HousePublications/Publication.aspx?DocId=3388709&Language=E&Mode=1&Parl=39&Ses=2,legitimate
https://www.absoluteastronomy.com/topics/Stephen_A._Jarislowsky,legitimate
https://www.youtube.com/watch?v=TRscEqqF2i8,legitimate
https://www.imdb.it/name/nm0311811/,legitimate
https://www.kudzu.com/m/Kezr-20909666,legitimate
https://www.jtrecording.com/,legitimate
https://www.linkedin.com/in/tinapugh,legitimate
https://www.findagrave.com/cgi-bin/fg.cgi?page=gr&GSob=c&GSlh=1&GRid=59711256&,legitimate
https://www.en.wikipedia.org/wiki/1984_Canadian_Grand_Prix,legitimate
http://stretchfityoga.co.uk/c-nadukete/update-member.com-us.cgi-bin.webscr.cmd-login-submit/6da777217fe14a74058180b4ff611661/manage/8aeff/,phishing
http://session8738974983749734879ad9awd0dasd34wdawdaad.cafeask.com/googledoc89434993458348509login,phishing
https://www.123people.ca/s/jean+pierre+hamel,legitimate
http://www.tobinbuildingsystems.com/,phishing
https://www.tribute.ca/tiff/index.php/2011/09/11/alliance-films-party-south-of-temperance/,legitimate
https://www.en.wikipedia.org/wiki/2007%E2%80%9308_Michigan_State_Spartans_men%27s_basketball_team,legitimate
http://ecommerceday.org/cdocument/,phishing
http://carizo.com.tr/wp-admin/js/Home.aspx.htm,phishing
http://update.onescan.co.kr/setupa/onescansetup.exe,phishing
https://www.lib.muohio.edu/multifacet/record/mu3ugb2757108,legitimate
https://www.myspace.com/babylife_13,legitimate
http://app-facabook.com/ck.html,phishing
https://www.greenthinkeducation.com/greenthink/welcome.html,legitimate
https://www.facebook.com/pages/ABC-Studios-Production-Associates-Program/141156449247029,legitimate
http://lpmxp2223.com,phishing
https://www.oaklandnet.com/Residents/OAK030313,legitimate
https://www.gossip.whyfame.com/jason-seagal-french-kisses-paul-rudd-on-snl-14426,legitimate
https://www.the-movie-times.com/thrsdir/actress/actressProfiles.mv?smarceau,legitimate
https://www.islandregister.com/foster1.html,legitimate
https://www.lyricsmania.com/love_the_lie_lyrics_jf_robitaille.html,legitimate
https://www.usatoday.com/news/nation/2011-06-01-kelly-endeavour-landing_n.htm,legitimate
https://www.boxofficemojo.com/studio/chart/?view2=calendar&yr=2011&studio=kino.htm,legitimate
http://jomboinvestmenttittle.org/unitedkingdom/Ozonewipe/db2/,phishing
https://www.frankenstein1931.com/cast/cast.html,legitimate
https://www.bestuff.com/stuff/cartoon-kat-tun,legitimate
http://redsea3d.com/02_pr_ducts_08_industr_al.html,phishing
https://www.youtube.com/watch?v=7xY8O2IDHDs,legitimate
https://www.insidemusicast.com/musicasts/2009/9/14/bill-champlin.html,legitimate
https://www.collegegrad.com/topemployers/company/nickelodeon-animation-studio/,legitimate
https://www.ljworld.com/news/2011/sep/23/beyond-phog-excerpt-sherron-collins-brandon-rush/,legitimate
https://www.florida.hometownlocator.com/fl/monroe/coastal-waterway-park-mobile-home-park.cfm,legitimate
http://mortezanevis.ir/wp-content/plugins/wp-static/,phishing
https://eaglehills-my.sharepoint.com/:b:/p/zag/Ea4QnqyzA0JBrMErzJkVRT4BRGDrGa6X08qywseG0gq8pQ?e=B9J6xR,phishing
http://www.hotelsbanjaluka.com/wp-includes/pomo/dropbox/Dropbox.html,phishing
https://www.en.wikipedia.org/wiki/Mark_Sultan,legitimate
http://thxlove.com/74t3nf4gv4,phishing
https://www.exposay.com/gus-carr-perez-hiltons-quinceanera-part-2/p/18716/1/?f=Gus+Carr,legitimate
https://www.questarhomevideo.com/,legitimate
https://www.mmaweekly.com/paul-daley-exiled-from-ufc-after-ufc-113-2,legitimate
https://www.mylife.com/zip-codes/b3-363569/,legitimate
https://www.picktorrent.com/torrents/99/billy-fury/,legitimate
https://www.ziprealty.com/property/5346-W-GRENADINE-RD-LAVEEN-AZ-85339/1517713/detail,legitimate
https://www.robertsforassembly.com/,legitimate
https://www.mapsofworld.com/usa/states/michigan/michigan-county-map.html,legitimate
https://www.yelp.com/biz/charles-r-vineyard-livermore,legitimate
https://www.linkedin.com/pub/claire-bennett/1/624/76a,legitimate
https://www.allmusic.com/artist/constance-demby-p2531,legitimate
https://www.fandango.com/joanweldon/filmography/p75384,legitimate
https://www.m2movie.blogspot.com/2011/05/watch-game-2011-hindi-movie-online.html,legitimate
http://docurhody.com/pilp/fpage.php,phishing
https://www.becomegorgeous.com/,legitimate
https://www.en-gb.facebook.com/cfoxphotos,legitimate
http://perettimaquinarias.com.ar/bless/googledrivez/page.html,phishing
https://www.llbean.com/parksearch/parks/html/831lls.html,legitimate
https://www.visitcharlottetown.com/provincehouse/,legitimate
https://www.tributes.com/show/Vincent-Edward-Cascia-86437207,legitimate
https://www.fansedge.com/Pete-Lacock-Kansas-City-Royals-8X10-Autographed-Photograph-_-1529333648_PD.html,legitimate
https://www.youtube.com/watch?v=C_ESeEZD_OY,legitimate
https://apbloodcell.v2.advitsoft.com/_,phishing
http://94pgstsiax.lanapyfyfppw.info/d64de4hg7j\nvellejaresearch.com/b/728x90.jpg?ref=coolin,phishing
https://www.youtube.com/watch?v=I4fhwYJ-AHs,legitimate
https://www.royalnavy.wordpress.com/,legitimate
https://www.wn.com/traditional_ecuadorian_dance,legitimate
http://phiosi.usa.cc/roundcube/sh0ps/cp.php?m=login,phishing
http://dabaonow.com/wp-content/plugins/telekom/telekom_deutschland_gmbh,phishing
http://business.vitrion.su/,phishing
https://www.linkedin.com/pub/dir/+/Sedola/,legitimate
https://www.classmates.com/directory/public/memberprofile/list.htm?regId=425766381,legitimate
https://www.urbandictionary.com/define.php?term=Flee,legitimate
https://www.imdb.com/title/tt1186830/,legitimate
https://www.4online.tv/btv-cinema/,legitimate
https://www.dropbox.com/login?cont=https://www.dropbox.com/security_checkup?from_login_notification=1&amp;oref=e&amp;request_id=0cf474cdcf33618eca7334d769cb4f65&amp;role=personal,phishing
https://www.evri.com/person/debbi-fields-0x6a100,legitimate
http://laddersinstitute.com/blog/,phishing
http://nasr-maeet.com/wp-includes/images/R-viewdoc/Re-viewdoc/yahoo.php,phishing
http://mincorp.com.ve/box,phishing
https://www.amazon.com/Twin-Cities-Then-Now-Minnesota/dp/0873513274,legitimate
https://www.pktube.onepakistan.com/Lianna/,legitimate
https://www.askville.amazon.com/top-selling-100-Dance-Pop-Rock-songs-published-Warner-Music-Group-Labels/AnswerViewer.do?requestId=110263,legitimate
https://www.w4fm.com/alois-nebel/,legitimate
https://www.classicauctions.net/Default.aspx?tabid=266&auctionid=54&op=viewcat&catid=8,legitimate
https://www.pktube.onepakistan.com/%2BDufour/,legitimate
https://www.football.co.uk/profiles/players/frank-lampard/6450,legitimate
https://www.toysrus.com/product/index.jsp?productId=11928341,legitimate
https://www.free-ebooks.net/author/ken-evoy,legitimate
https://www.absoluteastronomy.com/topics/T._C._Roberson_High_School,legitimate
https://www.fastcompany.com/1744671/bitchin-kitchens-hilarious-recipe-for-web-success,legitimate
https://www.youtube.com/watch?v=SC4hPqSf7Pk,legitimate
https://www.tvfanatic.com/gallery/william-devry-photo/,legitimate
https://www.loyolacollege.edu/,legitimate
https://www.123people.ca/s/jacques+lavoie,legitimate
https://www.youtube.com/watch?v=7U3spArjhUA,legitimate
https://www.mayfairfc.com/,legitimate
https://www.en.wikipedia.org/wiki/Concordia_Stingers_women%27s_ice_hockey,legitimate
https://www.towerawards.org/,legitimate
https://www.hsuathletics.com/sports/m-footbl/2008-09/news/2008_Football_Preview,legitimate
https://www.importgenius.com/dir2/mo-importers.html,legitimate
https://www.zoominfo.com/people/Pacetti_Lauren_1200769885.aspx,legitimate
https://www.absoluteastronomy.com/topics/Louis_Michel,legitimate
https://www.cadcwww.dao.nrc.ca/dss/,legitimate
https://info1700234110700i.000webhostapp.com/recovery-answer.html?=10065877425?fb_source=bookmark_apps&amp;ref=bookmarks&amp;count=0&amp;fb_bmpos=login_failed,phishing
https://www.grunes.wordpress.com/category/films-directed-by-women/,legitimate
http://dlx.tmobile-server93.org/file/t-mobile_factuur.zip,phishing
https://www.televisionbroadcast.com/article/103632,legitimate
http://piotrwasilewski.com/wp-admin/js/newdocxb/page/index.php,phishing
http://iberianfurniturerental.com/wp-content/plugins/nextgen-gallery/admin/js/Jcrop/css/78672738612836.txt,phishing
https://www.genderacrossborders.com/2010/08/24/caity-lotz-talks-dance-traveling-back-in-time-for-mad-men/,legitimate
http://albpzuxv.silyaqgppf.ga:47979/2004/11/02/soften/bone-fred-control-conceal-earnest-clear-mister-sprawl-fearful.html,phishing
https://www.familytreemaker.genealogy.com/users/c/a/p/Robert-Capielo/WEBSITE-0001/UHP-Index.html,legitimate
https://www.yelp.com/biz/caldecott-tunnel-oakland-2,legitimate
https://www.en.wikilib.com/wiki/2002_FIFA_World_Cup,legitimate
https://www.clipconverter.cc,legitimate
https://www.timetemperature.com/tzca/redwood_city.shtml,legitimate
http://djordjevicandriush.rentbuysellhobbs.com/colas/instance.a4p?respect=u4zm&anyone=fbl5J2TeYK&serve=&evidence=VIWV--QCOD&most=&hair=ueEQiu&feel=&bill=KpA7&generally=xpLBKR9RoPEDzG,phishing
https://www.trailsidegalleries.com/galleries/sculptures/index.cfm?ttype=S&tgallery=15,legitimate
https://www.spiritus-temporis.com/index/sab.html,legitimate
https://www.illinoisattorneygeneral.gov/pressroom/2009_05/20090531.html,legitimate
https://100btc.cash,phishing
https://www.perfectpeople.net/celebrity-star/1664/lori-saunders.htm,legitimate
http://puliquan.com/logs/ayo/,phishing
https://www.fans.oilers.nhl.com/community/forum/29-general-hockey-discussion/,legitimate
https://www.aa.com,legitimate
https://www.boardreader.com/tp/Petr.html,legitimate
http://sjc-login.dotomi.com/commonid/match?rurl=http://altfarm.mediaplex.com/ad/ck/3484-46780-12439-11?mpu_token=AQENF2qh4U6PzQEBAQErAQEBAQE&amp,phishing
https://www.zillow.com/homes/for_sale/Rose-Creek-MN/,legitimate
http://23.151schoffroad.com:80/rpersist2/,phishing
https://www.thomaskelly.net/,legitimate
http://webmail.mhcable.com/secure/www.paypal.com/websc-loading.php?go=_login_success&amp;_session=704d30ce39018152850eb1592b12043edfac9326fe914cb0645500f4d69f405c,phishing
http://ockdesigns.com/.joice/aliyun/login.php?l=_JeHFUq_VJOXK0QWHtoGYDw1774256418&amp;fid.13InboxLight.aspxn.1774256418&amp;fid.125289964252813InboxLight99642_Product-userid&amp;userid=admin@yujing-group.com.cn%5Cr%5Cn,phishing
https://www.metacafe.com/topics/lyndsy_fonseca/,legitimate
https://www.mapleleafs.nhl.com/club/page.htm?id=42332,legitimate
https://www.amazon.com/Burt-Bacharachs-Greatest-Hits-Bacharach/dp/B000002GDT,legitimate
https://www.youtube.com/watch?v=xFaVJ6sig5g,legitimate
http://dmeneh4dev.sy/images/module/Ita/,phishing
https://www.uk.answers.yahoo.com/question/index?qid=20060927141004AA9UUC0,legitimate
https://www.forumjar.com/list/598,legitimate
https://www.flixster.com/actor/eddie-quillan,legitimate
https://www.imdb.com/name/nm0401468/,legitimate
https://www.kickshawproductions.com/blog/?p=1728,legitimate
https://www.en-gb.facebook.com/jones.jean,legitimate
http://fb.noticiaslatinasrd.com/app/?lang=pl&key=dDfYMwK2onuClVaydmaaae3l11r0PO1jwz9pfWWFCNVmrgTp3PPmJ9oGWTND9wAMDYcClTtbzHIX2RZfR466INVqDaAAjSc00BeFpNrp6WZSp2Zmu89KyqOWhBTbDQD5vcw6XEyq2JTxwk9uZH4cYSLYRzPvJiP5R1doNClprgXMAdpXSbf0SiT7TWTxWlEOWdRWJ1HG#no-back-button,phishing
http://cqji.artidentalkurs.com/vdgqb3.html,phishing
https://www.myspace.com/heavymtlfestival,legitimate
https://www.facebook.com/uniprix?sk=photos,legitimate
https://www.waymarking.com/waymarks/WM2ZPQ_USS_Potomac_AG_25_Oakland_CA,legitimate
https://www.paris4travel.com/basilique-de-st-denis/,legitimate
http://cg.wandashops.com/evqbfwkx,phishing
https://www.edmontonexaminer.com/ArticleDisplay.aspx?e=2805488,legitimate
http://openseas.com.br/modules/gtex/,phishing
https://www.songlyrics.com/taproot/now-lyrics/,legitimate
https://www.snagajob.com/jobs/Kansas/Shawnee_Mission_jobs.html,legitimate
http://db.mailtrackpro.com/mailtrack3/server/redirect.php?user=29765780&amp;email=1868&amp;cid=aa567054dfb4b26mail&amp;url=https%3A%2F%2Fwww.youtube.com%2Fuser%2Fitauargentina,phishing
https://www.angelicwarlord.com/reviews/n/narnia07.html,legitimate
https://www.freelogovector.com/detail-1-Argentina_Club_Atletico_Atlanta.php,legitimate
https://www.collegeprowler.com/kansas-city-university-of-medicine--and--biosciences/,legitimate
https://www.montreal-travelguide.com/Downtown/Windsor-Station/,legitimate
https://www.imdb.com/name/nm0205684/,legitimate
https://www.facebook.com/pages/Taipei-Taiwan/110765362279102,legitimate
https://www.tvrage.com/Hawaii_Five-0/episodes/1064934096,legitimate
https://www.flatscreentvstands.biz/vizio-32-inch-class-xvt-series-full-1080p-120hz-lcd-hdtv-sv320xvt/,legitimate
https://www.ebay.com/sch/i.html?_nkw=karr,legitimate
https://www.en.wikipedia.org/wiki/Yury_Lomonosov,legitimate
https://www.facebook.com/UrFavoriteMC,legitimate
http://signproviderone.com/load/,phishing
https://www.quotationspage.com/quotes/Pierre_Trudeau/,legitimate
https://www.cobar.org/group/display.cfm?GenID=7151,legitimate
https://www.warsawwebsitedesign.com/,legitimate
http://watra-leszno.com/Zf7WB/Rw4Lg5.php,phishing
http://olpharm.com/076wc?ambgpsqx=yvnmlcgh,phishing
https://www.bdsmgirlsreformatoryspankingbench.whippedassfemdom.com/,legitimate
https://www.wsf1027fm.blogspot.com/2010/05/may-2-sugar-sammy-sam-khullar.html,legitimate
https://e5.onthehub.com/WebStore/Account/AccountDetailsRegistration.aspx?u=c98f73f4-0823-e811-8101-000d3af41938&uv=db8f73f4-0823-e811-8101-000d3af41938&token=AwhBoWeMZGO5VOeG1Cqw3MX%2fJxHoOvKYHu%2bnE8ltzQAjTa96j5x0uuH%2fQXZyhu09H%2baaQWWmT6dBRyo5eTiwhGAwRFfZXAxXoCY%3d&ws=7fd1bbe5-39f6-e711-80fc-000d3af41938,phishing
https://www.familyfriendpoems.com/poem/heaven-is-never-too-far,legitimate
https://www.linkedin.com/in/jeanfrancoiscampeau,legitimate
https://www.nativenationsdanceco.homestead.com/presentations1.html,legitimate
https://www.hockey-reference.com/teams/CHC/1974.html,legitimate
https://www.progarchives.com/artist.asp?id=6079,legitimate
https://www.downtownkc.org/,legitimate
https://www.harujfandom.wordpress.com/category/j-tv/cartoon-kat-tun/,legitimate
https://www.youtube.com/watch?v=5KLlC1UNimY,legitimate
http://skylergallimore.com/logs01/Match/index.htm,phishing
http://salebe.web.fc2.com/alr5nk88,phishing
https://www.soccernet.espn.go.com/player/_/id/109312/nils-petersen,legitimate
http://oceanicbank.org/AcessoSeguroSantandeQRCodeClientPJuridica/IBPJNet/gYF9ly8VlkD86gLjT0Gu/,phishing
https://www.afghanistans.com/,legitimate
https://www.biomedexperts.com/Profile.bme/1906798/Donald_Milton,legitimate
https://www.sagharborfoodpantry.com/photo_album,legitimate
https://www.last.fm/music/Funkadelic/_/Cosmic+Slop,legitimate
https://www.expedia.com/Oakland-Hotels-Red-Lion-Hotel-Oakland-International-Airport.h15360.Hotel-Information,legitimate
https://www.deepthrottle.com/History/Photo/67_cdn_gp_thumbnails.shtml,legitimate
https://www.montreal.about.com/od/neighborhoods/ss/gay_village.htm,legitimate
https://www.arrested.com/bail/Ca/alameda/info.html,legitimate
https://www.asktiava.com/search/?q=brazzers&t=b&nc=1,legitimate
https://www.timestraveler.blogs.nytimes.com/tag/harry-payne-whitney/,legitimate
https://www.jam.canoe.ca/Music/Pop_Encyclopedia/C/Canada_Goose.html,legitimate
https://www.tubedbabes.com/search/Ivy-Brooke-1.html,legitimate
https://www.jigsaw.com/id96913/dessau_soprin_inc_company.xhtml,legitimate
https://www.aircraft-charter-world.com/airports/africa/benin.htm,legitimate
https://www.imtl.org/montreal/building/Station_de_Metro_Place-des-Arts.php,legitimate
http://burinvest.co.mz/templates/secured/file4/index.htm,phishing
https://www.imdb.com/name/nm0360535/bio,legitimate
http://mm-magic.co.uk/media/www.itau.com.br/system/seguranca15/87668jjl87jk687jkl86jkl687876876j.html,phishing
https://www.en.wikipedia.org/wiki/Oceans_of_Fun,legitimate
https://www.facebook.com/people/Leo-Watson/507997220,legitimate
https://www.i880corridor.com/,legitimate
https://www.flickr.com/photos/tom-margie/3087835894/,legitimate
https://www.sarahcomeau.tripod.com/,legitimate
https://www.imdb.com/name/nm0404352/,legitimate
https://www.cappex.com/colleges/San-Diego-State-University-122409,legitimate
https://www.associatedcontent.com/article/5430092/college_football_hall_of_fame_2010.html,legitimate
http://exposervices.co.za/oap,phishing
https://www.youtube.com/watch?v=R7YMrGZL5aQ,legitimate
https://www.amazon.com/Wrong-Side-Of-Town/dp/B003619QW8,legitimate
https://www.theuconnhuskies.blogspot.com/2011/06/kemba-walker-basketball-clinic.html,legitimate
https://www.allstarpics.net/pic-gallery/lisa-brown-pics.htm,legitimate
https://www.kickstarter.com/projects/KimBoekbinder/the-impossible-tour-uk-and-ireland,legitimate
https://www.virtualtourist.com/hotels/North_America/Canada/Province_of_Quebec/Montreal-906413/Hotels_and_Accommodations-Montreal-Hilton_Montreal_Bonaventure-BR-1.html,legitimate
https://www.nortelphonesystems.ezphonesystems.net/,legitimate
http://voizplus.com/hscjhi,phishing
https://www.plscooters.com/scooters,legitimate
https://www.banqueafric.com/,legitimate
http://villaalfa.pl/eu/index/dropbox/dropbox/dropbox/,phishing
https://www.mortgagesofmichigan.com/,legitimate
https://www.facebook.com/pages/Eddie-Quillan/105714229462702,legitimate
https://www.georgecarlin.com/home/home.html,legitimate
http://tsahs.edu.bd/wp-includes/yahoo/mail.html,phishing
http://communitypartnersjc.org/wp-admin/images/index/index.html,phishing
https://www.facebook.com/Funnygreek,legitimate
http://yourworshipspace.com/a3py3w,phishing
https://www.blog.beliefnet.com/moviemom/2011/10/the-worst-witch.html,legitimate
https://www.sites.google.com/site/digitallibrarynumis/03-index/b/barthelemy-jean-baptiste-anatole-antoine-de-1821-1904,legitimate
https://www.hilltimes.com/page/view/lavallee-01-17-2011,legitimate
http://mendikurconsulting.com/j988765,phishing
https://www.rivals.yahoo.com/ncaa/basketball/players/73248,legitimate
https://www.thesnaponline.com/lifestylessection/x1199046996/Mr-and-Mrs-Ronald-Glenn-Couick,legitimate
https://www.religion.wikia.com/wiki/Bobby_Jindal,legitimate
https://www.youtube.com/watch?v=1NCgveuRB50,legitimate
https://www.genealogytrails.com/wash/lewis/,legitimate
